index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
9,아이디어상품제작,10,850,29,0,,0,0.0,0.0,0.0,고관련비인기
9,캡스톤디자인업체,10,70,51,5,70.0,350,0.0,0.0,0.0,고관련비인기
9,디자인전문기업,10,400,33,0,,0,0.0,0.0,0.0,고관련비인기
9,제품디자인에이전시,10,630,33,2,512.0,1024,0.0,0.0,0.0,고관련비인기
9,제품용기,10,70,33,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,그릇디자인,10,240,32,0,,0,0.0,0.0,0.0,고관련비인기
9,3D모델링외주,10,590,24,2,480.0,959,0.0,0.0,0.0,고관련비인기
9,의료기기설계,10,330,33,0,,0,0.0,0.0,0.0,고관련비인기
9,도면대행,10,500,30,1,330.0,330,0.0,0.0,0.0,고관련비인기
9,기계설계회사,10,130,34,2,130.0,260,0.0,0.0,0.0,고관련비인기
9,기계설계프리랜서,10,70,33,0,,0,0.0,0.0,0.0,고관련비인기
9,3D회사,10,900,38,0,,0,0.0,0.0,0.0,저관련비인기
9,자동차부품설계,10,270,38,0,,0,0.0,0.0,0.0,고관련비인기
9,장비개발,10,80,42,0,,0,0.0,0.0,0.0,고관련비인기
9,도어디자인,10,150,32,0,,0,0.0,0.0,0.0,고관련비인기
9,용역설계,10,70,32,0,,0,0.0,0.0,0.0,고관련비인기
9,전자제품디자인,10,2330,25,0,,0,0.0,0.0,0.0,고관련비인기
9,디자인전문업체,10,2140,26,1,1738.0,1738,0.0,0.0,0.0,고관련비인기
9,제품디자인목업,10,710,22,0,,0,0.0,0.0,0.0,고관련비인기
9,제품디자인사이트,10,1300,23,0,,0,0.0,0.0,0.0,고관련비인기
9,의자설계,10,70,27,0,,0,0.0,0.0,0.0,고관련비인기
9,완구디자인,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,아이디어구체화,10,70,22,0,,0,0.0,0.0,0.0,저관련비인기
9,디자인가전,10,70,27,1,70.0,70,0.0,0.0,0.0,고관련비인기
9,의료디자인,10,240,25,0,,0,0.0,0.0,0.0,고관련비인기
9,칫솔디자인,10,170,24,0,,0,0.0,0.0,0.0,고관련비인기
9,3D모델링알바,10,210,26,1,203.0,203,0.0,0.0,0.0,고관련비인기
9,전자담배디자인,10,70,19,0,,0,0.0,0.0,0.0,고관련비인기
9,캡스톤디자인제작,10,70,27,0,,0,0.0,0.0,0.0,고관련비인기
9,개발대행,10,330,23,0,,0,0.0,0.0,0.0,고관련비인기
9,시작품제작,10,730,28,2,640.0,1279,0.0,0.0,0.0,고관련비인기
9,3D제품디자인,10,610,28,0,,0,0.0,0.0,0.0,고관련비인기
9,제품디자인개발,10,1130,17,0,,0,0.0,0.0,0.0,고관련비인기
9,3D제품,10,360,18,0,,0,0.0,0.0,0.0,저관련비인기
2,3D이미지만들기,3,220,19,0,,0,2.142857142857143,0.0,0.0,저관련비인기
9,도면의뢰,10,190,21,2,190.0,380,0.0,0.0,0.0,고관련비인기
2,부품설계,3,780,10,0,,0,10.142857142857142,0.0,0.0,고관련비인기
9,3D설계도,10,70,5,0,,0,0.0,0.0,0.0,고관련비인기
9,3D형상모델링,10,70,12,0,,0,0.0,0.0,0.0,고관련비인기
9,지그제작업체,10,240,29,1,204.0,204,0.0,0.0,0.0,고관련비인기
9,오브제제작,10,70,13,0,,0,0.0,0.0,0.0,고관련비인기
9,제품제작업체,10,200,21,1,176.0,176,0.0,0.0,0.0,고관련비인기
9,도면외주,10,90,23,0,,0,0.0,0.0,0.0,고관련비인기
9,금속제조,10,160,26,0,,0,0.0,0.0,0.0,고관련비인기
9,부산3D,10,1460,24,2,1275.0,2550,0.0,0.0,0.0,저관련비인기
9,모델링알바,10,110,20,0,,0,0.0,0.0,0.0,고관련비인기
9,기계설계용역,10,440,29,1,357.0,357,0.0,0.0,0.0,고관련비인기
9,대구제품디자인,10,2180,21,0,,0,0.0,0.0,0.0,고관련비인기
9,설계프리랜서,10,70,27,0,,0,0.0,0.0,0.0,고관련비인기
9,캐드외주,10,70,22,0,,0,0.0,0.0,0.0,저관련비인기
9,물건제작,10,70,21,0,,0,0.0,0.0,0.0,고관련비인기
9,모델링외주,10,230,21,0,,0,0.0,0.0,0.0,고관련비인기
9,NX8,10,70,5,0,,0,0.0,0.0,0.0,저관련비인기
9,마스터캠X,10,70,21,0,,0,0.0,0.0,0.0,저관련비인기
9,마스터캠X6,10,70,24,0,,0,0.0,0.0,0.0,저관련비인기
9,마캠9.1,10,70,14,0,,0,0.0,0.0,0.0,저관련비인기
9,모델링소스,10,70,10,0,,0,0.0,0.0,0.0,고관련비인기
9,기계개발,10,90,26,1,73.0,73,0.0,0.0,0.0,고관련비인기
9,졸업작품대행업체,10,160,25,4,124.0,498,0.0,0.0,0.0,저관련비인기
2,3D프린터캐릭터,3,260,13,0,,0,2.7142857142857144,0.0,0.0,저관련비인기
9,제품3D,10,1330,20,1,1229.0,1229,0.0,0.0,0.0,저관련비인기
9,의료3D,10,80,20,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,시설물디자인,10,150,26,1,104.0,104,0.0,0.0,0.0,고관련비인기
9,건물3D,10,220,20,0,,0,0.0,0.0,0.0,저관련비인기
2,안테나제작,3,130,11,0,,0,0.8571428571428571,0.0,0.0,고관련비인기
9,구조물제작,10,860,24,1,716.0,716,0.0,0.0,0.0,고관련비인기
9,대전제품디자인,10,790,23,0,,0,0.0,0.0,0.0,고관련비인기
9,볼펜디자인,10,400,17,1,335.0,335,0.0,0.0,0.0,고관련비인기
9,물병디자인,10,640,14,0,,0,0.0,0.0,0.0,고관련비인기
9,제품디자인스케치,10,1600,20,0,,0,0.0,0.0,0.0,고관련비인기
9,3DCAM,10,170,18,1,122.0,122,0.0,0.0,0.0,저관련비인기
9,전자제품개발,10,1250,14,1,1067.0,1067,0.0,0.0,0.0,고관련비인기
9,아이디어상품개발,10,410,18,2,397.0,794,0.0,0.0,0.0,고관련비인기
9,플라스틱제품설계,10,210,15,1,184.0,184,0.0,0.0,0.0,고관련비인기
9,산업디자인업체,10,1100,20,0,,0,0.0,0.0,0.0,고관련비인기
9,장비디자인,10,660,15,2,544.0,1089,0.0,0.0,0.0,고관련비인기
9,제품디자인설계,10,930,10,0,,0,0.0,0.0,0.0,고관련비인기
9,휴대폰케이스디자인,10,110,11,0,,0,0.0,0.0,0.0,고관련비인기
1,씨앤씨디자인,2,910,9,0,,0,12.0,0.0,0.0,고관련비인기
9,기구설계업체,10,960,18,2,814.0,1628,0.0,0.0,0.0,고관련비인기
