index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
9,시제품제작소,10,430,15,0,,0,0.0,0.0,0.0,고관련비인기
9,커버주문제작,10,70,28,0,,0,0.0,0.0,0.0,고관련비인기
9,피큐어만들기,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,피규어제작회사,10,110,8,1,81.0,81,0.0,0.0,0.0,저관련비인기
5,3D프린터견적,6,1480,64,2,1207.0,2414,0.32499999999999996,0.0,1.0,고관련인기
9,SLS프린터,10,80,54,0,,0,0.0,0.0,0.0,저관련인기
9,3차원프린터,10,1310,52,0,,0,0.0,0.0,0.0,저관련인기
9,3D프린팅방법,10,70,24,0,,0,0.0,0.0,0.0,고관련비인기
9,김해3D프린터,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
0,3D프린팅외주,1,310,51,13,215.0,2797,1.9999999999999998,0.0,3.0,고관련인기
9,실리콘3D프린터,10,90,28,2,80.0,159,0.0,0.0,0.0,저관련비인기
2,금속3D프린팅,3,1170,164,10,950.0,9503,2.0625,0.0,4.0,고관련인기
4,3D쿠키,5,70,55,0,,0,0.0,0.0,0.0,저관련인기
2,자동차3D프린터,3,1630,13,0,,0,22.285714285714285,0.0,0.0,저관련비인기
2,의정부3D프린터,3,740,7,0,,0,9.571428571428571,0.0,0.0,저관련비인기
0,3D프린터의료,1,660,104,0,,0,3.1428571428571432,0.2619047619047621,0.0,저관련인기
9,3D프린트제작업체,10,70,2,0,,0,0.0,0.0,0.0,고관련비인기
2,용산3D프린터,3,590,4,0,,0,7.428571428571429,0.0,0.0,저관련비인기
9,시제품제작지원사업,10,460,88,0,,0,0.0,0.0,0.0,저관련인기
3,폼랩,4,330,119,0,,0,3.7142857142857144,0.043859649122807015,0.0,저관련인기
9,3D프린팅주문제작,10,100,23,1,94.0,94,0.0,0.0,0.0,고관련비인기
9,SLS3D프린터,10,370,43,5,249.0,1243,0.0,0.0,0.0,저관련비인기
9,치과3D프린터,10,80,43,0,,0,0.0,0.0,0.0,저관련비인기
1,3D프린터사용법,2,1050,116,1,494.0,494,6.428571428571429,0.6842105263157894,0.0,저관련인기
9,플라스틱3D프린터,10,70,4,0,,0,0.0,0.0,0.0,저관련비인기
0,POLYJET,1,90,58,0,,0,0.2857142857142857,0.20833333333333334,0.0,저관련인기
9,서울3D프린터,10,260,31,2,220.0,441,0.0,0.0,0.0,저관련비인기
9,3D프린터기,10,1680,170,2,1482.0,2963,0.0,0.0,0.0,저관련인기
9,고무3D프린팅,10,70,8,0,,0,0.0,0.0,0.0,고관련비인기
9,3D프린터제조업체,10,320,12,0,,0,0.0,0.0,0.0,고관련비인기
2,FDM출력,3,210,6,0,,0,2.0,0.0,0.0,저관련비인기
2,3D프린팅출력서비스,3,540,3,0,,0,6.714285714285714,0.0,0.0,고관련비인기
9,3D,10,1950,3293,4,1950.0,7800,0.0,0.0,0.0,저관련인기
9,3D프린팅도색,10,70,19,0,,0,0.0,0.0,0.0,고관련비인기
9,FORMLAB,10,70,14,0,,0,0.0,0.0,0.0,저관련비인기
8,3D프린터공방,9,70,53,1,70.0,70,0.0,0.0,0.0,저관련인기
7,3D프린터금속,8,90,58,0,,0,0.0,0.0,0.0,저관련인기
9,3D프린터레진,10,320,184,2,270.0,540,0.0,0.0,0.0,저관련인기
9,힌지제작,10,70,1,0,,0,0.0,0.0,0.0,고관련비인기
1,투명3D프린팅,2,100,7,0,,0,0.2857142857142857,0.0,0.0,고관련비인기
9,아바타제작,10,70,3,0,,0,0.0,0.0,0.0,고관련비인기
9,CAM작업,10,70,15,0,,0,0.0,0.0,0.0,저관련비인기
9,주문제작피규어,10,320,28,1,279.0,279,0.0,0.0,0.0,고관련비인기
9,안양3D프린터,10,280,15,1,130.0,130,0.0,0.0,0.0,저관련비인기
9,전북3D프린터,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,CEPTECH,10,70,38,0,,0,0.0,0.0,0.0,저관련비인기
9,졸업작품,10,2350,412,1,1807.0,1807,0.0,0.0,0.0,저관련인기
9,건축모형제작업체,10,670,15,1,555.0,555,0.0,0.0,0.0,고관련비인기
9,3D프린터가공업체,10,80,1,0,,0,0.0,0.0,0.0,고관련비인기
2,3D프린터설계도,3,210,8,0,,0,2.0,0.0,0.0,저관련비인기
5,3D간판,6,330,52,2,268.0,536,0.13636363636363635,0.024999999999999967,0.0,저관련인기
9,3D프린팅국비지원,10,70,8,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,3D프린터행사,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터조명,10,70,10,0,,0,0.0,0.0,0.0,저관련비인기
9,PCB하우징,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,GEOMAGIC,10,70,36,0,,0,0.0,0.0,0.0,저관련비인기
9,DLP프린팅,10,70,20,0,,0,0.0,0.0,0.0,저관련비인기
9,3D출력의뢰,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
7,부산3D프린터출력,8,90,1,0,,0,0.2857142857142857,0.0,0.0,저관련비인기
2,3D프린팅사업,3,550,12,0,,0,6.857142857142857,0.0,0.0,저관련비인기
8,시편제작,9,1330,94,3,1055.0,3164,0.23148148148148148,0.0,0.5,고관련인기
9,바이오3D프린터,10,70,10,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린팅DLP,10,70,14,0,,0,0.0,0.0,0.0,고관련비인기
9,VOXELJET,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
9,METAL3DPRINTING,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
9,3DPRINTERSLA,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
0,EXONE,1,70,113,0,,0,0.0,0.0,0.0,저관련인기
9,초정밀3D프린터,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
4,3D이미지,5,960,138,1,882.0,882,0.05797101449275366,0.05681818181818188,0.0,저관련인기
9,수원3D프린팅,10,100,11,0,,0,0.0,0.0,0.0,고관련비인기
9,피규어대량제작,10,220,7,1,220.0,220,0.0,0.0,0.0,저관련비인기
9,전시물제작,10,480,11,1,345.0,345,0.0,0.0,0.0,고관련비인기
9,의료용3D프린터,10,110,23,0,,0,0.0,0.0,0.0,저관련비인기
2,시제품견적,3,610,16,0,,0,7.714285714285714,0.0,0.0,고관련비인기
9,안산3D프린터,10,120,5,0,,0,0.0,0.0,0.0,저관련비인기
9,안산3D프린팅,10,100,9,0,,0,0.0,0.0,0.0,고관련비인기
9,시제품제작비용,10,830,27,3,794.0,2381,0.0,0.0,0.0,고관련비인기
9,서울3D프린팅,10,200,22,0,,0,0.0,0.0,0.0,고관련비인기
2,구미3D프린팅,3,450,13,0,,0,5.428571428571429,0.0,0.0,고관련비인기
9,피규어제작비용,10,70,12,1,70.0,70,0.0,0.0,0.0,저관련비인기
8,SLA방식,9,130,154,1,98.0,98,0.3,0.0547945205479452,0.0,저관련인기
