연관 검색어,PC 월간 검색수,PC 월평균 클릭수,PC 월평균 클릭률,모바일 월간 검색수,모바일 월평균 클릭수,모바일 월평균 클릭율,월평균 노출 광고수,경쟁 정도
부산스마트팩토리,20,0.4,1.79,10,0.0,0.0,15,높음
전문학교,710,7.2,1.03,1250,39.0,3.31,15,높음
청년취업,1470,1.1,0.08,1970,0.7,0.04,15,높음
기술교육,190,1.2,0.65,190,6.0,3.21,15,높음
경기도무료교육,120,0.2,0.2,160,0.3,0.23,13,중간
ABAQUS,550,2.6,0.48,160,1.0,0.65,15,높음
솔리드웍스다운,200,1.7,0.83,70,0.7,1.03,4,낮음
구조해석프로그램,110,0.9,0.89,40,0.7,1.52,15,높음
대체캐드,40,0.5,1.15,< 10,0.7,7.41,15,높음
오토캐드무료교육,< 10,0.1,2.11,10,0.3,3.71,14,높음
MPS,1860,2.5,0.14,2450,0.7,0.03,15,높음
솔리드웍스견적,10,0.1,0.78,< 10,0.0,0.0,14,높음
스케치업V-RAY,90,0.1,0.07,20,0.0,0.0,15,높음
크레오설치,20,0.0,0.0,10,0.0,0.0,1,중간
AUTOCAD2009,20,0.0,0.0,< 10,0.0,0.0,14,높음
ZWCAD평가판,10,0.0,0.0,< 10,0.0,0.0,3,높음
열유체해석,20,0.4,1.63,< 10,0.0,0.0,8,중간
솔리드웍스2018,100,0.9,0.93,30,0.3,1.08,9,중간
코딩교육,1970,9.2,0.49,2380,24.8,1.09,15,높음
OPENFOAM,80,0.3,0.42,30,0.0,0.0,3,높음
피로해석,50,0.1,0.28,20,0.0,0.0,15,높음
유체역학시뮬레이션,10,0.0,0.0,< 10,0.0,0.0,3,높음
학원어플제작,< 10,0.4,5.72,< 10,0.0,0.0,15,높음
JWCAD,30,1.3,4.17,< 10,0.0,0.0,3,낮음
LSDYNA,70,1.6,2.23,40,0.0,0.0,4,낮음
자료관리,40,0.0,0.0,20,0.0,0.0,3,높음
전기기사자격증,1740,5.9,0.35,3180,37.3,1.25,15,높음
3DCAD학원,< 10,0.2,10.0,< 10,0.0,0.0,15,높음
ZWCAD프로모션,20,0.0,0.0,< 10,0.0,0.0,3,높음
소프트웨어내용증명,10,0.0,0.0,< 10,0.0,0.0,15,높음
WINDOWSEMBEDDED,40,0.0,0.0,50,0.0,0.0,3,높음
BOM관리프로그램,< 10,0.1,0.75,< 10,0.0,0.0,15,높음
수치해석,1030,0.9,0.1,790,0.0,0.0,15,높음
CAD무료교육,< 10,0.0,0.0,< 10,0.3,5.56,15,높음
CAD직업전문학교,< 10,0.0,0.0,< 10,0.0,0.0,11,중간
SQL,9550,15.5,0.17,12200,73.0,0.63,15,높음
주차장프로그램,< 10,0.3,4.77,< 10,0.0,0.0,3,높음
설치프로그램,110,0.0,0.0,30,0.0,0.0,3,높음
NETCLIENT5,100,0.7,0.68,30,0.0,0.0,3,높음
EDEM,40,0.0,0.0,140,0.0,0.0,3,높음
시네마포디,750,1.1,0.16,580,5.7,1.02,15,높음
산업기계,200,3.3,1.62,160,5.3,3.56,15,높음
도면보안,30,0.1,0.42,< 10,1.7,18.52,15,높음
웹사이트관리,30,0.9,2.29,20,1.8,8.7,15,높음
ZWCAM,< 10,0.0,0.0,10,0.0,0.0,3,높음
부산3D프린터,70,1.5,2.13,80,7.0,8.34,15,높음
베가스구입,10,0.7,3.93,< 10,0.0,0.0,3,높음
AUTODESKCAD,60,0.0,0.0,< 10,0.0,0.0,3,높음
3D프린터국비,20,0.8,3.75,20,0.0,0.0,4,낮음
빅데이터국비교육,30,0.4,1.38,20,0.3,1.86,15,높음
ZW캐드LT,< 10,0.3,6.67,< 10,0.0,0.0,3,높음
오토캐드지드림,< 10,0.4,9.1,< 10,0.0,0.0,3,높음
주조해석,< 10,0.0,0.0,< 10,0.0,0.0,7,중간
FE-SAFE,10,0.3,2.57,< 10,0.0,0.0,3,높음
3D프린터자격증,1370,8.6,0.66,2570,59.3,2.47,15,높음
대구국비,100,1.7,1.77,260,10.5,4.06,15,높음
DWF,260,0.0,0.0,120,0.0,0.0,3,높음
캐드3D,490,0.3,0.06,190,0.5,0.27,15,높음
3D금형,20,0.2,1.12,20,0.0,0.0,13,중간
공장자동화,770,7.7,1.02,580,4.0,0.71,15,높음
IOT교육,70,0.7,1.0,50,0.7,1.59,15,높음
크레오3.0,20,0.0,0.0,20,0.0,0.0,3,높음
사출금형산업기사,370,3.2,0.9,430,6.0,1.43,12,중간
ORACLE가격,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
문서관리프로그램,40,1.7,3.62,< 10,0.0,0.0,15,높음
직장인캐드교육,< 10,0.0,0.0,< 10,0.0,0.0,11,중간
캐드파워2017,< 10,0.0,0.0,< 10,0.0,0.0,3,높음
시뮬리아,20,0.0,0.0,10,0.0,0.0,9,중간
유체해석,50,0.1,0.13,20,0.3,1.52,15,높음
설계도면,940,1.6,0.18,710,0.7,0.1,15,높음
SYMANTEC,250,1.3,0.53,130,0.3,0.27,10,중간
소프트웨어설치,80,1.0,1.21,60,2.1,3.26,13,중간
CFD,6370,4.1,0.07,10700,14.5,0.15,15,높음
3D프린터출력업체,20,0.8,3.48,10,0.5,2.78,15,높음
3D프린트서비스,< 10,0.4,37.5,< 10,0.0,0.0,8,중간
SLA출력대행,< 10,0.3,5.46,10,0.0,0.0,9,중간
3D프린팅제작업체,< 10,0.3,4.77,< 10,0.0,0.0,15,높음
3D프린팅졸업작품,< 10,0.5,16.67,< 10,0.0,0.0,14,높음
3D프린터출력견적,< 10,0.1,4.45,< 10,0.0,0.0,15,높음
3D프린팅시제품제작,10,0.5,3.34,< 10,0.0,0.0,15,높음
SLA3D,30,0.3,1.08,40,0.0,0.0,3,높음
표면처리학과,< 10,0.0,0.0,< 10,0.0,0.0,0,낮음
