keyword,rank,bid,impressions,clicks,cpc,cost
기계커버,10,400,19,2,374.0,749
기계카바,1,650,5,2,492.0,984
기계카바,2,570,5,2,492.0,984
기계카바,3,530,5,2,465.0,930
기계카바,4,510,5,2,448.0,895
기계카바,5,470,5,2,412.0,825
기계카바,6,440,5,2,386.0,773
기계카바,7,370,5,2,326.0,651
기계카바,8,310,5,2,273.0,546
기계카바,9,270,5,2,238.0,476
기계카바,10,260,5,2,230.0,459
스틸폼,1,630,62,2,508.0,1015
스틸폼,2,600,62,2,484.0,967
스틸폼,3,370,62,2,298.0,597
스틸폼,4,350,62,2,282.0,565
스틸폼,5,280,62,1,226.0,226
스틸폼,6,250,62,1,202.0,202
스틸폼,7,220,62,1,178.0,178
스틸폼,8,180,62,1,146.0,146
스틸폼,9,140,62,1,113.0,113
스틸폼,10,110,62,1,89.0,89
금속레터링,1,70,5,0,,0
금속레터링,2,70,5,0,,0
금속레터링,3,70,5,0,,0
금속레터링,4,70,5,0,,0
금속레터링,5,70,5,0,,0
금속레터링,6,70,5,0,,0
금속레터링,7,70,5,0,,0
금속레터링,8,70,5,0,,0
금속레터링,9,70,5,0,,0
금속레터링,10,70,5,0,,0
스텐밴딩,1,630,44,0,,0
스텐밴딩,2,240,33,0,,0
스텐밴딩,3,170,17,0,,0
스텐밴딩,4,70,0,0,,0
스텐밴딩,5,70,0,0,,0
스텐밴딩,6,70,0,0,,0
스텐밴딩,7,70,0,0,,0
스텐밴딩,8,70,0,0,,0
스텐밴딩,9,70,0,0,,0
스텐밴딩,10,70,0,0,,0
SUS밴딩,1,590,17,0,,0
SUS밴딩,2,190,17,0,,0
SUS밴딩,3,100,13,0,,0
SUS밴딩,4,70,11,0,,0
SUS밴딩,5,70,11,0,,0
SUS밴딩,6,70,11,0,,0
SUS밴딩,7,70,11,0,,0
SUS밴딩,8,70,11,0,,0
SUS밴딩,9,70,11,0,,0
SUS밴딩,10,70,11,0,,0
알루미늄부품,1,610,17,0,,0
알루미늄부품,2,460,17,0,,0
알루미늄부품,3,410,17,0,,0
알루미늄부품,4,310,17,0,,0
알루미늄부품,5,270,17,0,,0
알루미늄부품,6,230,17,0,,0
알루미늄부품,7,190,17,0,,0
알루미늄부품,8,150,17,0,,0
알루미늄부품,9,120,17,0,,0
알루미늄부품,10,90,17,0,,0
알루미늄컷팅,1,1880,21,0,,0
알루미늄컷팅,2,1330,21,0,,0
알루미늄컷팅,3,810,21,0,,0
알루미늄컷팅,4,680,21,0,,0
알루미늄컷팅,5,620,21,0,,0
알루미늄컷팅,6,510,21,0,,0
알루미늄컷팅,7,470,21,0,,0
알루미늄컷팅,8,420,21,0,,0
알루미늄컷팅,9,370,21,0,,0
알루미늄컷팅,10,330,20,0,,0
파이프견적,1,1650,17,2,638.0,1276
파이프견적,2,670,17,2,332.0,665
파이프견적,3,550,17,2,293.0,586
파이프견적,4,260,17,2,198.0,395
파이프견적,5,240,17,2,191.0,382
파이프견적,6,220,17,2,184.0,368
파이프견적,7,220,17,2,184.0,368
파이프견적,8,210,17,2,181.0,362
파이프견적,9,180,17,2,171.0,342
파이프견적,10,160,17,2,160.0,320
금속밴딩,1,800,25,0,,0
금속밴딩,2,510,25,0,,0
금속밴딩,3,110,22,0,,0
금속밴딩,4,70,6,0,,0
금속밴딩,5,70,6,0,,0
금속밴딩,6,70,6,0,,0
금속밴딩,7,70,6,0,,0
금속밴딩,8,70,6,0,,0
금속밴딩,9,70,6,0,,0
금속밴딩,10,70,6,0,,0
금속벤딩,1,800,6,0,,0
금속벤딩,2,590,6,0,,0
금속벤딩,3,100,6,0,,0
금속벤딩,4,70,5,0,,0
금속벤딩,5,70,5,0,,0
금속벤딩,6,70,5,0,,0
금속벤딩,7,70,5,0,,0
금속벤딩,8,70,5,0,,0
금속벤딩,9,70,5,0,,0
금속벤딩,10,70,5,0,,0
알루미늄단자함,1,470,0,0,,0
알루미늄단자함,2,70,0,0,,0
알루미늄단자함,3,70,0,0,,0
알루미늄단자함,4,70,0,0,,0
알루미늄단자함,5,70,0,0,,0
알루미늄단자함,6,70,0,0,,0
알루미늄단자함,7,70,0,0,,0
알루미늄단자함,8,70,0,0,,0
알루미늄단자함,9,70,0,0,,0
알루미늄단자함,10,70,0,0,,0
철제가공,1,930,17,2,710.0,1420
철제가공,2,630,17,2,630.0,1260
철제가공,3,230,17,2,230.0,460
철제가공,4,160,17,1,160.0,160
철제가공,5,100,17,1,100.0,100
철제가공,6,70,17,1,70.0,70
철제가공,7,70,17,1,70.0,70
철제가공,8,70,17,1,70.0,70
철제가공,9,70,17,1,70.0,70
철제가공,10,70,17,1,70.0,70
부산절단절곡,1,540,5,0,,0
부산절단절곡,2,250,5,0,,0
부산절단절곡,3,130,4,0,,0
부산절단절곡,4,70,1,0,,0
부산절단절곡,5,70,1,0,,0
부산절단절곡,6,70,1,0,,0
부산절단절곡,7,70,1,0,,0
부산절단절곡,8,70,1,0,,0
부산절단절곡,9,70,1,0,,0
부산절단절곡,10,70,1,0,,0
스텐절단절곡,1,690,18,0,,0
스텐절단절곡,2,380,18,0,,0
스텐절단절곡,3,130,10,0,,0
스텐절단절곡,4,70,0,0,,0
스텐절단절곡,5,70,0,0,,0
스텐절단절곡,6,70,0,0,,0
스텐절단절곡,7,70,0,0,,0
스텐절단절곡,8,70,0,0,,0
스텐절단절곡,9,70,0,0,,0
스텐절단절곡,10,70,0,0,,0
평철가공,1,630,16,2,80.0,160
평철가공,2,190,16,2,80.0,160
평철가공,3,150,16,2,80.0,160
평철가공,4,90,16,1,80.0,80
평철가공,5,70,12,0,,0
평철가공,6,70,12,0,,0
평철가공,7,70,12,0,,0
평철가공,8,70,12,0,,0
평철가공,9,70,12,0,,0
평철가공,10,70,12,0,,0
절단,1,2600,1101,1,1506.0,1506
절단,2,1600,1101,1,1203.0,1203
절단,3,1160,1101,1,878.0,878
절단,4,860,1101,1,657.0,657
절단,5,670,1101,1,516.0,516
절단,6,550,1101,1,428.0,428
절단,7,450,1101,1,354.0,354
절단,8,360,1101,1,288.0,288
절단,9,290,1101,1,236.0,236
절단,10,250,1078,1,207.0,207
프레스임가공,1,370,10,0,,0
프레스임가공,2,160,10,0,,0
프레스임가공,3,130,8,0,,0
프레스임가공,4,70,0,0,,0
프레스임가공,5,70,0,0,,0
프레스임가공,6,70,0,0,,0
프레스임가공,7,70,0,0,,0
프레스임가공,8,70,0,0,,0
프레스임가공,9,70,0,0,,0
프레스임가공,10,70,0,0,,0
레이져절곡,1,70,0,0,,0
레이져절곡,2,70,0,0,,0
레이져절곡,3,70,0,0,,0
레이져절곡,4,70,0,0,,0
레이져절곡,5,70,0,0,,0
레이져절곡,6,70,0,0,,0
레이져절곡,7,70,0,0,,0
레이져절곡,8,70,0,0,,0
레이져절곡,9,70,0,0,,0
레이져절곡,10,70,0,0,,0
플라즈마절단,1,1050,113,4,637.0,2548
플라즈마절단,2,710,113,4,616.0,2463
플라즈마절단,3,660,113,4,573.0,2291
플라즈마절단,4,620,113,4,538.0,2154
플라즈마절단,5,580,113,4,504.0,2016
플라즈마절단,6,480,113,4,418.0,1673
플라즈마절단,7,420,113,3,367.0,1100
플라즈마절단,8,340,113,2,298.0,596
플라즈마절단,9,290,113,2,255.0,510
플라즈마절단,10,250,113,1,221.0,221
V커팅,1,3850,73,3,1097.0,3291
V커팅,2,1330,73,3,740.0,2221
V커팅,3,650,73,3,500.0,1500
V커팅,4,520,73,2,425.0,850
V커팅,5,400,73,2,337.0,674
V커팅,6,300,73,2,240.0,481
V커팅,7,230,73,2,152.0,303
V커팅,8,180,73,2,70.0,140
V커팅,9,150,73,2,70.0,140
V커팅,10,120,73,2,70.0,140
옥외함,1,410,21,3,193.0,579
옥외함,2,280,21,3,193.0,579
옥외함,3,250,21,3,193.0,579
옥외함,4,200,21,3,163.0,488
옥외함,5,170,21,3,138.0,415
옥외함,6,130,21,3,106.0,317
옥외함,7,90,21,2,73.0,146
옥외함,8,80,21,2,70.0,140
옥외함,9,70,21,2,70.0,140
옥외함,10,70,21,2,70.0,140
앵글벤딩,1,570,12,0,,0
앵글벤딩,2,270,12,0,,0
앵글벤딩,3,250,9,0,,0
앵글벤딩,4,70,0,0,,0
앵글벤딩,5,70,0,0,,0
앵글벤딩,6,70,0,0,,0
앵글벤딩,7,70,0,0,,0
앵글벤딩,8,70,0,0,,0
앵글벤딩,9,70,0,0,,0
앵글벤딩,10,70,0,0,,0
H빔밴딩,1,280,21,4,80.0,322
H빔밴딩,2,70,21,4,70.0,280
H빔밴딩,3,70,21,4,70.0,280
H빔밴딩,4,70,21,4,70.0,280
H빔밴딩,5,70,21,4,70.0,280
H빔밴딩,6,70,21,4,70.0,280
H빔밴딩,7,70,21,4,70.0,280
H빔밴딩,8,70,21,4,70.0,280
H빔밴딩,9,70,21,4,70.0,280
H빔밴딩,10,70,21,4,70.0,280
수원절곡,1,640,5,0,,0
수원절곡,2,70,5,0,,0
수원절곡,3,70,5,0,,0
수원절곡,4,70,5,0,,0
수원절곡,5,70,5,0,,0
수원절곡,6,70,5,0,,0
수원절곡,7,70,5,0,,0
수원절곡,8,70,5,0,,0
수원절곡,9,70,5,0,,0
수원절곡,10,70,5,0,,0
각파이프절단,1,820,58,2,746.0,1492
각파이프절단,2,640,58,2,580.0,1160
각파이프절단,3,470,58,2,423.0,846
각파이프절단,4,350,58,1,313.0,313
각파이프절단,5,280,58,1,248.0,248
각파이프절단,6,250,58,1,220.0,220
각파이프절단,7,220,58,1,193.0,193
각파이프절단,8,190,58,1,165.0,165
각파이프절단,9,160,58,1,137.0,137
각파이프절단,10,130,58,1,110.0,110
스텐판절곡,1,510,29,4,414.0,1657
스텐판절곡,2,340,29,3,276.0,829
스텐판절곡,3,120,16,2,98.0,195
스텐판절곡,4,80,11,2,70.0,140
스텐판절곡,5,70,10,2,70.0,140
스텐판절곡,6,70,10,2,70.0,140
스텐판절곡,7,70,10,2,70.0,140
스텐판절곡,8,70,10,2,70.0,140
스텐판절곡,9,70,10,2,70.0,140
스텐판절곡,10,70,10,2,70.0,140
스테인레스절곡,1,680,43,3,482.0,1447
스테인레스절곡,2,510,43,3,366.0,1098
스테인레스절곡,3,330,43,3,243.0,729
스테인레스절곡,4,180,43,3,141.0,422
스테인레스절곡,5,160,43,3,127.0,381
스테인레스절곡,6,130,43,3,106.0,319
스테인레스절곡,7,110,43,3,93.0,278
스테인레스절곡,8,90,43,2,79.0,158
스테인레스절곡,9,70,23,2,70.0,140
스테인레스절곡,10,70,23,2,70.0,140
벤딩업체,1,1110,30,3,844.0,2532
벤딩업체,2,800,30,2,800.0,1600
벤딩업체,3,190,30,1,190.0,190
벤딩업체,4,150,30,1,150.0,150
벤딩업체,5,100,30,1,100.0,100
벤딩업체,6,80,30,1,80.0,80
벤딩업체,7,70,30,1,70.0,70
벤딩업체,8,70,30,1,70.0,70
벤딩업체,9,70,30,1,70.0,70
벤딩업체,10,70,30,1,70.0,70
LASERWELDING,1,680,29,3,585.0,1755
LASERWELDING,2,560,29,3,477.0,1432
LASERWELDING,3,360,29,3,298.0,894
LASERWELDING,4,270,29,3,217.0,652
LASERWELDING,5,210,29,3,164.0,491
LASERWELDING,6,120,29,3,83.0,248
LASERWELDING,7,90,29,3,70.0,210
LASERWELDING,8,70,29,3,70.0,210
LASERWELDING,9,70,29,3,70.0,210
LASERWELDING,10,70,29,3,70.0,210
철판롤링,1,630,36,4,527.0,2109
철판롤링,2,610,36,4,510.0,2042
철판롤링,3,520,36,3,435.0,1306
철판롤링,4,320,36,2,268.0,537
철판롤링,5,110,36,1,93.0,93
철판롤링,6,90,36,1,77.0,77
철판롤링,7,70,33,1,70.0,70
철판롤링,8,70,33,1,70.0,70
철판롤링,9,70,33,1,70.0,70
철판롤링,10,70,33,1,70.0,70
금형프레스,1,1360,51,1,1105.0,1105
금형프레스,2,1120,51,0,,0
금형프레스,3,920,51,0,,0
금형프레스,4,540,51,0,,0
금형프레스,5,390,51,0,,0
금형프레스,6,320,48,0,,0
금형프레스,7,300,44,0,,0
금형프레스,8,280,40,0,,0
금형프레스,9,260,36,0,,0
금형프레스,10,240,32,0,,0
CNC절곡,1,400,19,0,,0
CNC절곡,2,270,16,0,,0
CNC절곡,3,180,11,0,,0
CNC절곡,4,70,0,0,,0
CNC절곡,5,70,0,0,,0
CNC절곡,6,70,0,0,,0
CNC절곡,7,70,0,0,,0
CNC절곡,8,70,0,0,,0
CNC절곡,9,70,0,0,,0
CNC절곡,10,70,0,0,,0
NCT판금,1,1130,33,2,144.0,288
NCT판금,2,210,33,1,144.0,144
NCT판금,3,140,33,1,114.0,114
NCT판금,4,120,33,1,98.0,98
NCT판금,5,120,33,1,98.0,98
NCT판금,6,110,33,1,89.0,89
NCT판금,7,110,33,1,89.0,89
NCT판금,8,100,33,1,81.0,81
NCT판금,9,100,33,1,81.0,81
NCT판금,10,80,33,0,,0
전기함,1,1060,239,13,799.0,10387
전기함,2,870,239,13,663.0,8618
전기함,3,710,239,13,548.0,7129
전기함,4,550,239,10,434.0,4338
전기함,5,460,239,8,369.0,2955
전기함,6,420,239,7,341.0,2385
전기함,7,370,239,6,305.0,1830
전기함,8,320,239,5,269.0,1346
전기함,9,280,239,5,241.0,1203
전기함,10,230,239,4,205.0,819
절곡집,1,550,36,2,81.0,162
절곡집,2,370,36,2,81.0,162
절곡집,3,80,18,1,80.0,80
절곡집,4,70,10,1,70.0,70
절곡집,5,70,10,1,70.0,70
절곡집,6,70,10,1,70.0,70
절곡집,7,70,10,1,70.0,70
절곡집,8,70,10,1,70.0,70
절곡집,9,70,10,1,70.0,70
절곡집,10,70,10,1,70.0,70
밴딩업체,1,850,35,2,497.0,994
밴딩업체,2,510,35,1,340.0,340
밴딩업체,3,380,35,1,269.0,269
밴딩업체,4,270,35,1,209.0,209
밴딩업체,5,250,35,1,199.0,199
밴딩업체,6,220,35,1,182.0,182
밴딩업체,7,160,35,1,150.0,150
밴딩업체,8,130,35,1,130.0,130
밴딩업체,9,110,35,1,110.0,110
밴딩업체,10,100,35,1,100.0,100
판가공,1,600,8,0,,0
판가공,2,200,8,0,,0
판가공,3,70,8,0,,0
판가공,4,70,8,0,,0
판가공,5,70,8,0,,0
판가공,6,70,8,0,,0
판가공,7,70,8,0,,0
판가공,8,70,8,0,,0
판가공,9,70,8,0,,0
판가공,10,70,8,0,,0
김포절곡,1,640,10,0,,0
김포절곡,2,90,10,0,,0
김포절곡,3,70,10,0,,0
김포절곡,4,70,10,0,,0
김포절곡,5,70,10,0,,0
김포절곡,6,70,10,0,,0
김포절곡,7,70,10,0,,0
김포절곡,8,70,10,0,,0
김포절곡,9,70,10,0,,0
김포절곡,10,70,10,0,,0
LASERCUTTING,1,2540,42,3,1791.0,5373
LASERCUTTING,2,1790,42,2,1272.0,2544
LASERCUTTING,3,1350,42,1,967.0,967
LASERCUTTING,4,650,42,0,,0
LASERCUTTING,5,480,42,0,,0
LASERCUTTING,6,370,42,0,,0
LASERCUTTING,7,280,42,0,,0
LASERCUTTING,8,230,42,0,,0
LASERCUTTING,9,200,42,0,,0
LASERCUTTING,10,160,42,0,,0
파이프컷팅,1,1510,36,1,537.0,537
파이프컷팅,2,1100,36,1,537.0,537
파이프컷팅,3,920,36,1,537.0,537
파이프컷팅,4,770,36,1,537.0,537
파이프컷팅,5,660,36,1,512.0,512
파이프컷팅,6,600,36,1,466.0,466
파이프컷팅,7,540,36,1,421.0,421
파이프컷팅,8,460,36,1,360.0,360
파이프컷팅,9,390,36,1,307.0,307
파이프컷팅,10,300,36,1,239.0,239
파이프절단업체,1,820,17,3,128.0,384
파이프절단업체,2,120,12,3,98.0,293
파이프절단업체,3,110,7,3,89.0,268
파이프절단업체,4,70,0,0,,0
파이프절단업체,5,70,0,0,,0
파이프절단업체,6,70,0,0,,0
파이프절단업체,7,70,0,0,,0
파이프절단업체,8,70,0,0,,0
파이프절단업체,9,70,0,0,,0
파이프절단업체,10,70,0,0,,0
CNC절단,1,900,31,3,471.0,1413
CNC절단,2,730,31,3,471.0,1413
CNC절단,3,700,31,3,471.0,1413
CNC절단,4,650,31,3,471.0,1413
CNC절단,5,590,31,3,450.0,1349
CNC절단,6,530,31,3,408.0,1223
CNC절단,7,420,31,3,330.0,990
CNC절단,8,370,31,3,295.0,885
CNC절단,9,320,31,3,260.0,779
CNC절단,10,270,31,3,225.0,674
알루미늄벤딩,1,560,44,8,488.0,3900
알루미늄벤딩,2,500,44,8,434.0,3474
알루미늄벤딩,3,290,44,8,248.0,1985
알루미늄벤딩,4,220,44,8,186.0,1489
알루미늄벤딩,5,190,44,8,160.0,1276
알루미늄벤딩,6,130,44,4,106.0,425
알루미늄벤딩,7,110,44,3,89.0,266
알루미늄벤딩,8,90,44,0,,0
알루미늄벤딩,9,80,44,0,,0
알루미늄벤딩,10,70,44,0,,0
레이져절단,1,5240,3,0,,0
레이져절단,2,2990,3,0,,0
레이져절단,3,2200,3,0,,0
레이져절단,4,2110,3,0,,0
레이져절단,5,1800,3,0,,0
레이져절단,6,1730,3,0,,0
레이져절단,7,1630,3,0,,0
레이져절단,8,1610,3,0,,0
레이져절단,9,1180,3,0,,0
레이져절단,10,1110,3,0,,0
스테인레스절단,1,1030,35,1,781.0,781
스테인레스절단,2,840,35,1,627.0,627
스테인레스절단,3,700,35,1,514.0,514
스테인레스절단,4,590,35,1,425.0,425
스테인레스절단,5,440,35,1,304.0,304
스테인레스절단,6,300,35,0,,0
스테인레스절단,7,250,35,0,,0
스테인레스절단,8,210,35,0,,0
스테인레스절단,9,160,35,0,,0
스테인레스절단,10,150,35,0,,0
브이커팅,1,600,16,0,,0
브이커팅,2,310,15,0,,0
브이커팅,3,170,7,0,,0
브이커팅,4,70,2,0,,0
브이커팅,5,70,2,0,,0
브이커팅,6,70,2,0,,0
브이커팅,7,70,2,0,,0
브이커팅,8,70,2,0,,0
브이커팅,9,70,2,0,,0
브이커팅,10,70,2,0,,0
스테인리스절곡,1,570,24,0,,0
스테인리스절곡,2,330,24,0,,0
스테인리스절곡,3,90,17,0,,0
스테인리스절곡,4,70,6,0,,0
스테인리스절곡,5,70,6,0,,0
스테인리스절곡,6,70,6,0,,0
스테인리스절곡,7,70,6,0,,0
스테인리스절곡,8,70,6,0,,0
스테인리스절곡,9,70,6,0,,0
스테인리스절곡,10,70,6,0,,0
CNC펀칭,1,550,13,0,,0
CNC펀칭,2,70,13,0,,0
CNC펀칭,3,70,13,0,,0
CNC펀칭,4,70,13,0,,0
CNC펀칭,5,70,13,0,,0
CNC펀칭,6,70,13,0,,0
CNC펀칭,7,70,13,0,,0
CNC펀칭,8,70,13,0,,0
CNC펀칭,9,70,13,0,,0
CNC펀칭,10,70,13,0,,0
코일절단기,1,680,6,0,,0
코일절단기,2,330,6,0,,0
코일절단기,3,70,6,0,,0
코일절단기,4,70,6,0,,0
코일절단기,5,70,6,0,,0
코일절단기,6,70,6,0,,0
코일절단기,7,70,6,0,,0
코일절단기,8,70,6,0,,0
코일절단기,9,70,6,0,,0
코일절단기,10,70,6,0,,0
아연도금강판,1,940,537,15,712.0,10677
아연도금강판,2,700,537,13,535.0,6958
아연도금강판,3,580,537,11,447.0,4916
아연도금강판,4,420,537,10,329.0,3292
아연도금강판,5,310,537,8,248.0,1987
아연도금강판,6,260,537,8,212.0,1692
아연도금강판,7,230,537,8,190.0,1516
아연도금강판,8,200,537,7,167.0,1172
아연도금강판,9,180,508,7,153.0,1069
아연도금강판,10,160,462,7,138.0,966
자동문제작,1,1310,25,2,900.0,1800
자동문제작,2,1040,25,2,845.0,1690
자동문제작,3,820,25,2,666.0,1332
자동문제작,4,680,25,2,552.0,1105
자동문제작,5,490,25,1,398.0,398
자동문제작,6,410,25,1,333.0,333
자동문제작,7,330,25,1,268.0,268
자동문제작,8,250,23,1,203.0,203
자동문제작,9,200,20,1,163.0,163
자동문제작,10,160,18,1,130.0,130
스텐가공업체,1,1280,15,3,964.0,2893
스텐가공업체,2,670,15,3,510.0,1530
스텐가공업체,3,360,13,3,279.0,838
스텐가공업체,4,250,10,3,197.0,592
스텐가공업체,5,180,8,3,145.0,436
스텐가공업체,6,160,8,3,130.0,391
스텐가공업체,7,120,6,3,101.0,302
스텐가공업체,8,100,5,3,86.0,257
스텐가공업체,9,100,5,3,86.0,257
스텐가공업체,10,90,4,3,78.0,235
임가공업체,1,1590,123,4,1292.0,5166
임가공업체,2,1450,123,4,1178.0,4711
임가공업체,3,1370,123,4,1113.0,4451
임가공업체,4,1320,123,4,1072.0,4289
임가공업체,5,1040,123,4,845.0,3379
임가공업체,6,930,123,4,756.0,3022
임가공업체,7,890,123,4,723.0,2892
임가공업체,8,850,123,4,690.0,2762
임가공업체,9,770,123,4,626.0,2502
임가공업체,10,720,123,4,585.0,2339
절곡비용,1,570,31,0,,0
절곡비용,2,180,30,0,,0
절곡비용,3,130,25,0,,0
절곡비용,4,70,17,0,,0
절곡비용,5,70,17,0,,0
절곡비용,6,70,17,0,,0
절곡비용,7,70,17,0,,0
절곡비용,8,70,17,0,,0
절곡비용,9,70,17,0,,0
절곡비용,10,70,17,0,,0
철판홀가공,1,760,4,0,,0
철판홀가공,2,340,4,0,,0
철판홀가공,3,230,4,0,,0
철판홀가공,4,70,4,0,,0
철판홀가공,5,70,4,0,,0
철판홀가공,6,70,4,0,,0
철판홀가공,7,70,4,0,,0
철판홀가공,8,70,4,0,,0
철판홀가공,9,70,4,0,,0
철판홀가공,10,70,4,0,,0
로링,1,990,139,1,754.0,754
로링,2,840,139,1,682.0,682
로링,3,640,139,1,520.0,520
로링,4,470,139,1,382.0,382
로링,5,360,139,1,292.0,292
로링,6,230,139,1,187.0,187
로링,7,200,139,0,,0
로링,8,140,139,0,,0
로링,9,120,139,0,,0
로링,10,120,139,0,,0
동원밴딩,1,600,12,0,,0
동원밴딩,2,70,12,0,,0
동원밴딩,3,70,12,0,,0
동원밴딩,4,70,12,0,,0
동원밴딩,5,70,12,0,,0
동원밴딩,6,70,12,0,,0
동원밴딩,7,70,12,0,,0
동원밴딩,8,70,12,0,,0
동원밴딩,9,70,12,0,,0
동원밴딩,10,70,12,0,,0
냉간벤딩,1,640,5,0,,0
냉간벤딩,2,70,5,0,,0
냉간벤딩,3,70,5,0,,0
냉간벤딩,4,70,5,0,,0
냉간벤딩,5,70,5,0,,0
냉간벤딩,6,70,5,0,,0
냉간벤딩,7,70,5,0,,0
냉간벤딩,8,70,5,0,,0
냉간벤딩,9,70,5,0,,0
냉간벤딩,10,70,5,0,,0
일산렉산,1,890,8,1,796.0,796
일산렉산,2,790,8,1,701.0,701
일산렉산,3,690,8,1,606.0,606
일산렉산,4,520,8,1,444.0,444
일산렉산,5,310,8,1,244.0,244
일산렉산,6,200,8,1,140.0,140
일산렉산,7,120,8,1,70.0,70
일산렉산,8,80,8,1,70.0,70
일산렉산,9,70,8,1,70.0,70
일산렉산,10,70,8,1,70.0,70
동원벤딩,1,640,0,0,,0
동원벤딩,2,90,0,0,,0
동원벤딩,3,80,0,0,,0
동원벤딩,4,70,0,0,,0
동원벤딩,5,70,0,0,,0
동원벤딩,6,70,0,0,,0
동원벤딩,7,70,0,0,,0
동원벤딩,8,70,0,0,,0
동원벤딩,9,70,0,0,,0
동원벤딩,10,70,0,0,,0
시흥스텐,1,110,10,0,,0
시흥스텐,2,70,6,0,,0
시흥스텐,3,70,6,0,,0
시흥스텐,4,70,6,0,,0
시흥스텐,5,70,6,0,,0
시흥스텐,6,70,6,0,,0
시흥스텐,7,70,6,0,,0
시흥스텐,8,70,6,0,,0
시흥스텐,9,70,6,0,,0
시흥스텐,10,70,6,0,,0
일산절곡,1,910,11,2,79.0,158
일산절곡,2,70,11,1,70.0,70
일산절곡,3,70,11,1,70.0,70
일산절곡,4,70,11,1,70.0,70
일산절곡,5,70,11,1,70.0,70
일산절곡,6,70,11,1,70.0,70
일산절곡,7,70,11,1,70.0,70
일산절곡,8,70,11,1,70.0,70
일산절곡,9,70,11,1,70.0,70
일산절곡,10,70,11,1,70.0,70
H빔벤딩,1,320,0,0,,0
H빔벤딩,2,170,0,0,,0
H빔벤딩,3,100,0,0,,0
H빔벤딩,4,70,0,0,,0
H빔벤딩,5,70,0,0,,0
H빔벤딩,6,70,0,0,,0
H빔벤딩,7,70,0,0,,0
H빔벤딩,8,70,0,0,,0
H빔벤딩,9,70,0,0,,0
H빔벤딩,10,70,0,0,,0
스텐레스판,1,700,182,18,545.0,9811
스텐레스판,2,520,182,18,420.0,7551
스텐레스판,3,460,182,18,378.0,6798
스텐레스판,4,420,182,18,350.0,6295
스텐레스판,5,400,182,18,336.0,6044
스텐레스판,6,380,177,16,322.0,5150
스텐레스판,7,350,168,12,301.0,3611
스텐레스판,8,330,162,10,287.0,2870
스텐레스판,9,300,151,5,266.0,1330
스텐레스판,10,270,140,1,245.0,245
철재프레임제작,1,580,17,0,,0
철재프레임제작,2,390,17,0,,0
철재프레임제작,3,370,17,0,,0
철재프레임제작,4,310,17,0,,0
철재프레임제작,5,270,17,0,,0
철재프레임제작,6,230,17,0,,0
철재프레임제작,7,200,17,0,,0
철재프레임제작,8,160,17,0,,0
철재프레임제작,9,140,17,0,,0
철재프레임제작,10,140,17,0,,0
한국특수레이져금속,1,70,8,0,,0
한국특수레이져금속,2,70,8,0,,0
한국특수레이져금속,3,70,8,0,,0
한국특수레이져금속,4,70,8,0,,0
한국특수레이져금속,5,70,8,0,,0
한국특수레이져금속,6,70,8,0,,0
한국특수레이져금속,7,70,8,0,,0
한국특수레이져금속,8,70,8,0,,0
한국특수레이져금속,9,70,8,0,,0
한국특수레이져금속,10,70,8,0,,0
한국특수레이져,1,70,8,0,,0
한국특수레이져,2,70,8,0,,0
한국특수레이져,3,70,8,0,,0
한국특수레이져,4,70,8,0,,0
한국특수레이져,5,70,8,0,,0
한국특수레이져,6,70,8,0,,0
한국특수레이져,7,70,8,0,,0
한국특수레이져,8,70,8,0,,0
한국특수레이져,9,70,8,0,,0
한국특수레이져,10,70,8,0,,0
함석판,1,440,1453,61,281.0,17141
함석판,2,250,1453,61,203.0,12393
함석판,3,230,1453,61,187.0,11402
함석판,4,210,1453,61,171.0,10411
함석판,5,190,1453,61,154.0,9420
함석판,6,180,1453,61,146.0,8925
함석판,7,160,1453,61,130.0,7934
함석판,8,150,1453,61,122.0,7439
함석판,9,140,1453,61,114.0,6943
함석판,10,120,1453,61,98.0,5952
철판덮개,1,330,35,0,,0
철판덮개,2,220,28,0,,0
철판덮개,3,120,12,0,,0
철판덮개,4,70,4,0,,0
철판덮개,5,70,4,0,,0
철판덮개,6,70,4,0,,0
철판덮개,7,70,4,0,,0
철판덮개,8,70,4,0,,0
철판덮개,9,70,4,0,,0
철판덮개,10,70,4,0,,0
체크발판,1,580,24,3,456.0,1368
체크발판,2,490,24,3,398.0,1194
체크발판,3,400,22,3,325.0,975
체크발판,4,90,7,1,73.0,73
체크발판,5,70,4,1,70.0,70
체크발판,6,70,4,1,70.0,70
체크발판,7,70,4,1,70.0,70
체크발판,8,70,4,1,70.0,70
체크발판,9,70,4,1,70.0,70
체크발판,10,70,4,1,70.0,70
EGI판,1,800,47,3,650.0,1950
EGI판,2,700,47,2,568.0,1137
EGI판,3,610,47,1,496.0,496
EGI판,4,370,47,0,,0
EGI판,5,120,47,0,,0
EGI판,6,70,47,0,,0
EGI판,7,70,47,0,,0
EGI판,8,70,47,0,,0
EGI판,9,70,47,0,,0
EGI판,10,70,47,0,,0
SUS체크플레이트,1,70,0,0,,0
SUS체크플레이트,2,70,0,0,,0
SUS체크플레이트,3,70,0,0,,0
SUS체크플레이트,4,70,0,0,,0
SUS체크플레이트,5,70,0,0,,0
SUS체크플레이트,6,70,0,0,,0
SUS체크플레이트,7,70,0,0,,0
