keyword,rank,bid,impressions,clicks,cpc,cost
유명한디자인회사,4,1370,19,0,,0
유명한디자인회사,5,1160,18,0,,0
유명한디자인회사,6,1000,17,0,,0
유명한디자인회사,7,890,16,0,,0
유명한디자인회사,8,810,16,0,,0
유명한디자인회사,9,750,15,0,,0
유명한디자인회사,10,670,14,0,,0
3D디자인업체,1,1940,23,4,1685.0,6741
3D디자인업체,2,1760,23,4,1532.0,6128
3D디자인업체,3,1550,23,4,1353.0,5413
3D디자인업체,4,1200,23,4,1055.0,4221
3D디자인업체,5,980,23,4,868.0,3472
3D디자인업체,6,850,23,4,757.0,3029
3D디자인업체,7,740,23,4,664.0,2655
3D디자인업체,8,640,23,4,578.0,2314
3D디자인업체,9,600,23,4,544.0,2178
3D디자인업체,10,570,23,4,519.0,2076
제품컨설팅,1,330,11,0,,0
제품컨설팅,2,230,11,0,,0
제품컨설팅,3,150,6,0,,0
제품컨설팅,4,70,0,0,,0
제품컨설팅,5,70,0,0,,0
제품컨설팅,6,70,0,0,,0
제품컨설팅,7,70,0,0,,0
제품컨설팅,8,70,0,0,,0
제품컨설팅,9,70,0,0,,0
제품컨설팅,10,70,0,0,,0
아이디어제작,1,970,15,3,725.0,2176
아이디어제작,2,760,15,3,636.0,1907
아이디어제작,3,710,15,3,614.0,1843
아이디어제작,4,650,15,3,589.0,1766
아이디어제작,5,620,15,3,576.0,1727
아이디어제작,6,610,15,3,571.0,1714
아이디어제작,7,580,15,3,559.0,1676
아이디어제작,8,540,15,3,540.0,1620
아이디어제작,9,520,15,3,520.0,1560
아이디어제작,10,500,15,3,500.0,1500
제품디자인제작,1,1490,8,1,600.0,600
제품디자인제작,2,1300,8,1,600.0,600
제품디자인제작,3,1220,8,1,600.0,600
제품디자인제작,4,1120,8,1,600.0,600
제품디자인제작,5,920,8,1,600.0,600
제품디자인제작,6,780,8,1,600.0,600
제품디자인제작,7,730,8,1,600.0,600
제품디자인제작,8,690,8,1,600.0,600
제품디자인제작,9,630,8,1,550.0,550
제품디자인제작,10,590,8,1,515.0,515
아이디어사업화,1,730,16,0,,0
아이디어사업화,2,540,16,0,,0
아이디어사업화,3,440,15,0,,0
아이디어사업화,4,70,2,0,,0
아이디어사업화,5,70,2,0,,0
아이디어사업화,6,70,2,0,,0
아이디어사업화,7,70,2,0,,0
아이디어사업화,8,70,2,0,,0
아이디어사업화,9,70,2,0,,0
아이디어사업화,10,70,2,0,,0
완구제작,1,420,10,0,,0
완구제작,2,380,10,0,,0
완구제작,3,360,10,0,,0
완구제작,4,330,10,0,,0
완구제작,5,310,10,0,,0
완구제작,6,290,10,0,,0
완구제작,7,270,10,0,,0
완구제작,8,250,10,0,,0
완구제작,9,220,10,0,,0
완구제작,10,170,10,0,,0
제품제작의뢰,1,1000,8,0,,0
제품제작의뢰,2,820,8,0,,0
제품제작의뢰,3,670,7,0,,0
제품제작의뢰,4,70,0,0,,0
제품제작의뢰,5,70,0,0,,0
제품제작의뢰,6,70,0,0,,0
제품제작의뢰,7,70,0,0,,0
제품제작의뢰,8,70,0,0,,0
제품제작의뢰,9,70,0,0,,0
제품제작의뢰,10,70,0,0,,0
캐드도면의뢰,1,300,11,0,,0
캐드도면의뢰,2,290,11,0,,0
캐드도면의뢰,3,240,9,0,,0
캐드도면의뢰,4,70,0,0,,0
캐드도면의뢰,5,70,0,0,,0
캐드도면의뢰,6,70,0,0,,0
캐드도면의뢰,7,70,0,0,,0
캐드도면의뢰,8,70,0,0,,0
캐드도면의뢰,9,70,0,0,,0
캐드도면의뢰,10,70,0,0,,0
기계제작업체,1,1020,23,5,855.0,4277
기계제작업체,2,950,23,5,799.0,3993
기계제작업체,3,800,23,5,677.0,3384
기계제작업체,4,670,23,5,571.0,2856
기계제작업체,5,440,23,5,385.0,1923
기계제작업체,6,400,23,5,352.0,1760
기계제작업체,7,370,23,5,328.0,1638
기계제작업체,8,360,23,5,320.0,1598
기계제작업체,9,340,23,5,303.0,1517
기계제작업체,10,320,23,5,287.0,1435
기구설계프리랜서,1,260,11,0,,0
기구설계프리랜서,2,150,11,0,,0
기구설계프리랜서,3,90,6,0,,0
기구설계프리랜서,4,70,2,0,,0
기구설계프리랜서,5,70,2,0,,0
기구설계프리랜서,6,70,2,0,,0
기구설계프리랜서,7,70,2,0,,0
기구설계프리랜서,8,70,2,0,,0
기구설계프리랜서,9,70,2,0,,0
기구설계프리랜서,10,70,2,0,,0
도면아르바이트,1,410,11,0,,0
도면아르바이트,2,350,11,0,,0
도면아르바이트,3,310,11,0,,0
도면아르바이트,4,260,11,0,,0
도면아르바이트,5,160,11,0,,0
도면아르바이트,6,120,11,0,,0
도면아르바이트,7,90,11,0,,0
도면아르바이트,8,70,11,0,,0
도면아르바이트,9,70,11,0,,0
도면아르바이트,10,70,11,0,,0
설계외주,1,1270,15,0,,0
설계외주,2,1210,15,0,,0
설계외주,3,1100,15,0,,0
설계외주,4,950,15,0,,0
설계외주,5,780,15,0,,0
설계외주,6,700,15,0,,0
설계외주,7,620,15,0,,0
설계외주,8,560,15,0,,0
설계외주,9,530,15,0,,0
설계외주,10,500,15,0,,0
도면업체,1,1300,12,1,668.0,668
도면업체,2,800,12,0,,0
도면업체,3,680,12,0,,0
도면업체,4,560,12,0,,0
도면업체,5,490,12,0,,0
도면업체,6,380,12,0,,0
도면업체,7,360,12,0,,0
도면업체,8,330,12,0,,0
도면업체,9,300,12,0,,0
도면업체,10,280,12,0,,0
플라스틱제품제조,1,710,19,2,626.0,1252
플라스틱제품제조,2,540,19,2,477.0,954
플라스틱제품제조,3,420,19,2,372.0,743
플라스틱제품제조,4,370,19,2,328.0,655
플라스틱제품제조,5,330,19,2,292.0,585
플라스틱제품제조,6,290,19,2,258.0,515
플라스틱제품제조,7,270,19,2,240.0,480
플라스틱제품제조,8,240,19,2,214.0,427
플라스틱제품제조,9,190,19,2,170.0,339
플라스틱제품제조,10,160,19,2,144.0,287
기계가공업체,1,830,20,0,,0
기계가공업체,2,730,20,0,,0
기계가공업체,3,610,20,0,,0
기계가공업체,4,240,20,0,,0
기계가공업체,5,120,20,0,,0
기계가공업체,6,90,20,0,,0
기계가공업체,7,80,20,0,,0
기계가공업체,8,70,20,0,,0
기계가공업체,9,70,20,0,,0
기계가공업체,10,70,20,0,,0
설계대행,1,2260,13,2,1999.0,3998
설계대행,2,2140,13,2,1896.0,3792
설계대행,3,1760,13,0,,0
설계대행,4,1540,13,0,,0
설계대행,5,1410,13,0,,0
설계대행,6,1300,13,0,,0
설계대행,7,1150,13,0,,0
설계대행,8,1050,13,0,,0
설계대행,9,1010,13,0,,0
설계대행,10,900,11,0,,0
기구설계용역,1,970,13,3,627.0,1881
기구설계용역,2,710,13,3,588.0,1765
기구설계용역,3,680,13,3,565.0,1695
기구설계용역,4,670,13,3,557.0,1671
기구설계용역,5,650,13,3,541.0,1624
기구설계용역,6,630,13,3,526.0,1577
기구설계용역,7,610,13,2,510.0,1020
기구설계용역,8,580,13,2,486.0,972
기구설계용역,9,560,13,2,470.0,941
기구설계용역,10,540,13,2,454.0,909
아이디어상품화,1,770,10,0,,0
아이디어상품화,2,640,10,0,,0
아이디어상품화,3,620,10,0,,0
아이디어상품화,4,590,10,0,,0
아이디어상품화,5,570,10,0,,0
아이디어상품화,6,530,10,0,,0
아이디어상품화,7,490,10,0,,0
아이디어상품화,8,460,10,0,,0
아이디어상품화,9,420,10,0,,0
아이디어상품화,10,390,10,0,,0
의료기기기구설계,1,70,11,0,,0
의료기기기구설계,2,70,11,0,,0
의료기기기구설계,3,70,11,0,,0
의료기기기구설계,4,70,11,0,,0
의료기기기구설계,5,70,11,0,,0
의료기기기구설계,6,70,11,0,,0
의료기기기구설계,7,70,11,0,,0
의료기기기구설계,8,70,11,0,,0
의료기기기구설계,9,70,11,0,,0
의료기기기구설계,10,70,11,0,,0
드론생산,1,250,18,0,,0
드론생산,2,70,18,0,,0
드론생산,3,70,18,0,,0
드론생산,4,70,18,0,,0
드론생산,5,70,18,0,,0
드론생산,6,70,18,0,,0
드론생산,7,70,18,0,,0
드론생산,8,70,18,0,,0
드론생산,9,70,18,0,,0
드론생산,10,70,18,0,,0
아이디어제품제작,1,1100,11,4,758.0,3032
아이디어제품제작,2,820,11,4,736.0,2945
아이디어제품제작,3,780,11,4,698.0,2792
아이디어제품제작,4,740,11,4,660.0,2638
아이디어제품제작,5,710,11,3,631.0,1892
아이디어제품제작,6,670,11,3,592.0,1777
아이디어제품제작,7,640,11,2,564.0,1127
아이디어제품제작,8,590,11,1,516.0,516
아이디어제품제작,9,530,11,1,458.0,458
아이디어제품제작,10,500,10,1,429.0,429
포장용기디자인,1,1030,15,2,606.0,1212
포장용기디자인,2,620,15,2,376.0,751
포장용기디자인,3,450,15,2,280.0,560
포장용기디자인,4,380,15,2,240.0,481
포장용기디자인,5,250,15,2,168.0,335
포장용기디자인,6,140,15,2,106.0,211
포장용기디자인,7,90,15,2,78.0,155
포장용기디자인,8,80,15,2,72.0,143
포장용기디자인,9,70,15,2,70.0,140
포장용기디자인,10,70,15,2,70.0,140
기구설계알바,1,90,11,0,,0
기구설계알바,2,70,11,0,,0
기구설계알바,3,70,11,0,,0
기구설계알바,4,70,11,0,,0
기구설계알바,5,70,11,0,,0
기구설계알바,6,70,11,0,,0
기구설계알바,7,70,11,0,,0
기구설계알바,8,70,11,0,,0
기구설계알바,9,70,11,0,,0
기구설계알바,10,70,11,0,,0
H/W개발,1,400,12,0,,0
H/W개발,2,320,9,0,,0
H/W개발,3,270,5,0,,0
H/W개발,4,70,0,0,,0
H/W개발,5,70,0,0,,0
H/W개발,6,70,0,0,,0
H/W개발,7,70,0,0,,0
H/W개발,8,70,0,0,,0
H/W개발,9,70,0,0,,0
H/W개발,10,70,0,0,,0
기계설계업체,1,980,17,1,509.0,509
기계설계업체,2,520,17,1,396.0,396
기계설계업체,3,460,17,1,374.0,374
기계설계업체,4,450,17,1,370.0,370
기계설계업체,5,430,17,1,362.0,362
기계설계업체,6,420,17,1,357.0,357
기계설계업체,7,350,17,1,325.0,325
기계설계업체,8,300,17,1,297.0,297
기계설계업체,9,270,17,1,270.0,270
기계설계업체,10,250,17,1,250.0,250
제품설계도면,1,700,14,0,,0
제품설계도면,2,310,14,0,,0
제품설계도면,3,150,7,0,,0
제품설계도면,4,70,0,0,,0
제품설계도면,5,70,0,0,,0
제품설계도면,6,70,0,0,,0
제품설계도면,7,70,0,0,,0
제품설계도면,8,70,0,0,,0
제품설계도면,9,70,0,0,,0
제품설계도면,10,70,0,0,,0
로봇제조업체,1,190,13,0,,0
로봇제조업체,2,170,13,0,,0
로봇제조업체,3,150,13,0,,0
로봇제조업체,4,70,13,0,,0
로봇제조업체,5,70,13,0,,0
로봇제조업체,6,70,13,0,,0
로봇제조업체,7,70,13,0,,0
로봇제조업체,8,70,13,0,,0
로봇제조업체,9,70,13,0,,0
로봇제조업체,10,70,13,0,,0
제조대행,1,720,12,2,391.0,782
제조대행,2,360,11,2,292.0,585
제조대행,3,260,10,2,212.0,423
제조대행,4,120,6,2,98.0,195
제조대행,5,100,5,2,82.0,163
제조대행,6,100,5,2,82.0,163
제조대행,7,90,4,2,73.0,146
제조대행,8,80,4,2,70.0,140
제조대행,9,80,4,2,70.0,140
제조대행,10,80,4,2,70.0,140
건축목업,1,2010,17,0,,0
건축목업,2,1650,17,0,,0
건축목업,3,1620,17,0,,0
건축목업,4,1120,17,0,,0
건축목업,5,940,17,0,,0
건축목업,6,900,17,0,,0
건축목업,7,470,17,0,,0
건축목업,8,200,17,0,,0
건축목업,9,110,16,0,,0
건축목업,10,100,14,0,,0
장비제조,1,370,17,0,,0
장비제조,2,220,15,0,,0
장비제조,3,190,14,0,,0
장비제조,4,70,7,0,,0
장비제조,5,70,7,0,,0
장비제조,6,70,7,0,,0
장비제조,7,70,7,0,,0
장비제조,8,70,7,0,,0
장비제조,9,70,7,0,,0
장비제조,10,70,7,0,,0
모형업체,1,2930,17,2,2380.0,4759
모형업체,2,2810,17,2,2282.0,4565
모형업체,3,2710,17,2,2201.0,4402
모형업체,4,2240,17,2,1820.0,3639
모형업체,5,1770,17,2,1438.0,2875
모형업체,6,1040,17,1,845.0,845
모형업체,7,1000,17,1,812.0,812
모형업체,8,940,17,1,764.0,764
모형업체,9,860,17,1,699.0,699
모형업체,10,760,17,1,617.0,617
목업비용,1,2420,22,0,,0
목업비용,2,2220,22,0,,0
목업비용,3,2000,22,0,,0
목업비용,4,1910,22,0,,0
목업비용,5,1840,22,0,,0
목업비용,6,1780,22,0,,0
목업비용,7,1690,22,0,,0
목업비용,8,1640,22,0,,0
목업비용,9,1590,22,0,,0
목업비용,10,1510,21,0,,0
플라스틱목업,1,4270,14,1,3525.0,3525
플라스틱목업,2,3830,14,1,3309.0,3309
플라스틱목업,3,3530,14,1,2998.0,2998
플라스틱목업,4,3280,14,1,2738.0,2738
플라스틱목업,5,3140,14,1,2593.0,2593
플라스틱목업,6,2800,14,1,2240.0,2240
플라스틱목업,7,2500,14,1,1928.0,1928
플라스틱목업,8,2160,14,1,1575.0,1575
플라스틱목업,9,1890,14,1,1294.0,1294
플라스틱목업,10,1560,14,1,952.0,952
캠설계,1,800,19,0,,0
캠설계,2,470,19,0,,0
캠설계,3,210,11,0,,0
캠설계,4,70,0,0,,0
캠설계,5,70,0,0,,0
캠설계,6,70,0,0,,0
캠설계,7,70,0,0,,0
캠설계,8,70,0,0,,0
캠설계,9,70,0,0,,0
캠설계,10,70,0,0,,0
사출설계,1,410,16,0,,0
사출설계,2,190,16,0,,0
사출설계,3,110,16,0,,0
사출설계,4,70,16,0,,0
사출설계,5,70,16,0,,0
사출설계,6,70,16,0,,0
사출설계,7,70,16,0,,0
사출설계,8,70,16,0,,0
사출설계,9,70,16,0,,0
사출설계,10,70,16,0,,0
개발견적,1,2860,24,0,,0
개발견적,2,1780,24,0,,0
개발견적,3,1060,24,0,,0
개발견적,4,730,24,0,,0
개발견적,5,560,24,0,,0
개발견적,6,520,24,0,,0
개발견적,7,490,24,0,,0
개발견적,8,450,24,0,,0
개발견적,9,420,24,0,,0
개발견적,10,360,22,0,,0
제작외주,1,180,10,4,99.0,397
제작외주,2,90,10,4,72.0,286
제작외주,3,70,10,4,70.0,280
제작외주,4,70,10,4,70.0,280
제작외주,5,70,10,4,70.0,280
제작외주,6,70,10,4,70.0,280
제작외주,7,70,10,4,70.0,280
제작외주,8,70,10,4,70.0,280
제작외주,9,70,10,4,70.0,280
제작외주,10,70,10,4,70.0,280
제품3D모델링,1,2610,10,0,,0
제품3D모델링,2,330,10,0,,0
제품3D모델링,3,160,7,0,,0
제품3D모델링,4,70,4,0,,0
제품3D모델링,5,70,4,0,,0
제품3D모델링,6,70,4,0,,0
제품3D모델링,7,70,4,0,,0
제품3D모델링,8,70,4,0,,0
제품3D모델링,9,70,4,0,,0
제품3D모델링,10,70,4,0,,0
제품케이스제작,1,1380,15,3,1185.0,3554
제품케이스제작,2,1160,15,3,998.0,2995
제품케이스제작,3,970,15,3,838.0,2513
제품케이스제작,4,860,15,3,744.0,2233
제품케이스제작,5,790,15,2,685.0,1370
제품케이스제작,6,740,15,2,643.0,1286
제품케이스제작,7,660,14,1,575.0,575
제품케이스제작,8,610,14,1,533.0,533
제품케이스제작,9,570,13,1,499.0,499
제품케이스제작,10,530,13,1,465.0,465
금형모델링,1,120,14,0,,0
금형모델링,2,100,14,0,,0
금형모델링,3,100,14,0,,0
금형모델링,4,70,14,0,,0
금형모델링,5,70,14,0,,0
금형모델링,6,70,14,0,,0
금형모델링,7,70,14,0,,0
금형모델링,8,70,14,0,,0
금형모델링,9,70,14,0,,0
금형모델링,10,70,14,0,,0
설계기초,1,2210,12,0,,0
설계기초,2,580,10,0,,0
설계기초,3,420,7,0,,0
설계기초,4,70,0,0,,0
설계기초,5,70,0,0,,0
설계기초,6,70,0,0,,0
설계기초,7,70,0,0,,0
설계기초,8,70,0,0,,0
설계기초,9,70,0,0,,0
설계기초,10,70,0,0,,0
가구모델링,1,240,17,0,,0
가구모델링,2,220,16,0,,0
가구모델링,3,180,15,0,,0
가구모델링,4,70,8,0,,0
가구모델링,5,70,8,0,,0
가구모델링,6,70,8,0,,0
가구모델링,7,70,8,0,,0
가구모델링,8,70,8,0,,0
가구모델링,9,70,8,0,,0
가구모델링,10,70,8,0,,0
역설계비용,1,150,12,0,,0
역설계비용,2,80,12,0,,0
역설계비용,3,70,12,0,,0
역설계비용,4,70,12,0,,0
역설계비용,5,70,12,0,,0
역설계비용,6,70,12,0,,0
역설계비용,7,70,12,0,,0
역설계비용,8,70,12,0,,0
역설계비용,9,70,12,0,,0
역설계비용,10,70,12,0,,0
기계주문제작,1,660,17,5,564.0,2820
기계주문제작,2,610,17,5,542.0,2712
기계주문제작,3,570,17,5,506.0,2532
기계주문제작,4,470,17,2,416.0,833
기계주문제작,5,410,17,1,363.0,363
기계주문제작,6,360,17,1,318.0,318
기계주문제작,7,320,17,1,282.0,282
기계주문제작,8,300,17,0,,0
기계주문제작,9,270,17,0,,0
기계주문제작,10,240,17,0,,0
부품제작,1,800,17,4,621.0,2484
부품제작,2,730,17,4,566.0,2265
부품제작,3,650,17,4,503.0,2013
부품제작,4,540,17,4,417.0,1668
부품제작,5,430,17,3,331.0,992
부품제작,6,400,17,2,307.0,614
부품제작,7,320,17,2,244.0,488
부품제작,8,200,17,1,150.0,150
부품제작,9,140,17,1,103.0,103
부품제작,10,120,17,1,87.0,87
3D검사,1,3680,10,1,3134.0,3134
3D검사,2,3450,10,1,2937.0,2937
3D검사,3,3040,10,1,2585.0,2585
3D검사,4,2780,10,1,2363.0,2363
3D검사,5,2420,10,1,2054.0,2054
3D검사,6,2200,10,1,1865.0,1865
3D검사,7,1860,10,1,1574.0,1574
3D검사,8,1630,10,1,1377.0,1377
3D검사,9,1400,10,1,1180.0,1180
3D검사,10,1130,10,1,948.0,948
인체모델링,1,5720,12,0,,0
인체모델링,2,5660,12,0,,0
인체모델링,3,4660,12,0,,0
인체모델링,4,3610,12,0,,0
인체모델링,5,2960,12,0,,0
인체모델링,6,2290,12,0,,0
인체모델링,7,1550,12,0,,0
인체모델링,8,890,12,0,,0
인체모델링,9,620,12,0,,0
인체모델링,10,450,12,0,,0
3D스캔업체,1,15040,16,2,5218.0,10436
3D스캔업체,2,9520,16,1,4533.0,4533
3D스캔업체,3,4880,16,1,3414.0,3414
3D스캔업체,4,3310,16,1,2764.0,2764
3D스캔업체,5,3010,16,1,2605.0,2605
3D스캔업체,6,2780,16,1,2472.0,2472
3D스캔업체,7,2610,16,1,2366.0,2366
3D스캔업체,8,2530,16,1,2314.0,2314
3D스캔업체,9,2240,16,1,2110.0,2110
3D스캔업체,10,1870,16,1,1808.0,1808
3D설계도면,1,2140,11,0,,0
3D설계도면,2,680,11,0,,0
3D설계도면,3,430,5,0,,0
3D설계도면,4,70,0,0,,0
3D설계도면,5,70,0,0,,0
3D설계도면,6,70,0,0,,0
3D설계도면,7,70,0,0,,0
3D설계도면,8,70,0,0,,0
3D설계도면,9,70,0,0,,0
3D설계도면,10,70,0,0,,0
신발모델링,1,70,11,0,,0
신발모델링,2,70,11,0,,0
신발모델링,3,70,11,0,,0
신발모델링,4,70,11,0,,0
신발모델링,5,70,11,0,,0
신발모델링,6,70,11,0,,0
신발모델링,7,70,11,0,,0
신발모델링,8,70,11,0,,0
신발모델링,9,70,11,0,,0
신발모델링,10,70,11,0,,0
3D모델링가격,1,1360,29,0,,0
3D모델링가격,2,880,29,0,,0
3D모델링가격,3,600,29,0,,0
3D모델링가격,4,500,29,0,,0
3D모델링가격,5,420,29,0,,0
3D모델링가격,6,380,29,0,,0
3D모델링가격,7,340,29,0,,0
3D모델링가격,8,310,28,0,,0
3D모델링가격,9,310,28,0,,0
3D모델링가격,10,290,27,0,,0
산업용로봇회사,1,340,56,0,,0
산업용로봇회사,2,210,56,0,,0
산업용로봇회사,3,120,56,0,,0
산업용로봇회사,4,80,56,0,,0
산업용로봇회사,5,70,56,0,,0
산업용로봇회사,6,70,56,0,,0
산업용로봇회사,7,70,56,0,,0
산업용로봇회사,8,70,56,0,,0
산업용로봇회사,9,70,56,0,,0
산업용로봇회사,10,70,56,0,,0
엔진설계,1,230,16,0,,0
엔진설계,2,70,16,0,,0
엔진설계,3,70,16,0,,0
엔진설계,4,70,16,0,,0
엔진설계,5,70,16,0,,0
엔진설계,6,70,16,0,,0
엔진설계,7,70,16,0,,0
엔진설계,8,70,16,0,,0
엔진설계,9,70,16,0,,0
엔진설계,10,70,16,0,,0
중장비기계,1,70,16,0,,0
중장비기계,2,70,16,0,,0
중장비기계,3,70,16,0,,0
중장비기계,4,70,16,0,,0
중장비기계,5,70,16,0,,0
중장비기계,6,70,16,0,,0
중장비기계,7,70,16,0,,0
중장비기계,8,70,16,0,,0
중장비기계,9,70,16,0,,0
중장비기계,10,70,16,0,,0
휴대폰제작,1,330,12,0,,0
휴대폰제작,2,210,11,0,,0
휴대폰제작,3,140,9,0,,0
휴대폰제작,4,70,6,0,,0
휴대폰제작,5,70,6,0,,0
휴대폰제작,6,70,6,0,,0
휴대폰제작,7,70,6,0,,0
휴대폰제작,8,70,6,0,,0
휴대폰제작,9,70,6,0,,0
휴대폰제작,10,70,6,0,,0
조명제작업체,1,230,17,0,,0
조명제작업체,2,200,17,0,,0
조명제작업체,3,170,17,0,,0
조명제작업체,4,160,17,0,,0
조명제작업체,5,160,17,0,,0
조명제작업체,6,150,17,0,,0
조명제작업체,7,150,17,0,,0
조명제작업체,8,140,17,0,,0
조명제작업체,9,140,17,0,,0
조명제작업체,10,140,17,0,,0
3D캠,1,240,16,0,,0
3D캠,2,170,16,0,,0
3D캠,3,110,6,0,,0
3D캠,4,70,0,0,,0
3D캠,5,70,0,0,,0
3D캠,6,70,0,0,,0
3D캠,7,70,0,0,,0
3D캠,8,70,0,0,,0
3D캠,9,70,0,0,,0
3D캠,10,70,0,0,,0
3DSTP,1,150,11,0,,0
3DSTP,2,140,9,0,,0
3DSTP,3,110,4,0,,0
3DSTP,4,70,0,0,,0
3DSTP,5,70,0,0,,0
3DSTP,6,70,0,0,,0
3DSTP,7,70,0,0,,0
3DSTP,8,70,0,0,,0
3DSTP,9,70,0,0,,0
3DSTP,10,70,0,0,,0
솔리드윅스,1,520,14,0,,0
솔리드윅스,2,250,14,0,,0
솔리드윅스,3,110,7,0,,0
솔리드윅스,4,70,4,0,,0
솔리드윅스,5,70,4,0,,0
솔리드윅스,6,70,4,0,,0
솔리드윅스,7,70,4,0,,0
솔리드윅스,8,70,4,0,,0
솔리드윅스,9,70,4,0,,0
솔리드윅스,10,70,4,0,,0
마스터켐,1,550,10,0,,0
마스터켐,2,520,10,0,,0
마스터켐,3,70,10,0,,0
마스터켐,4,70,10,0,,0
마스터켐,5,70,10,0,,0
마스터켐,6,70,10,0,,0
마스터켐,7,70,10,0,,0
마스터켐,8,70,10,0,,0
마스터켐,9,70,10,0,,0
마스터켐,10,70,10,0,,0
마스터캠선반,1,150,11,0,,0
마스터캠선반,2,70,7,0,,0
마스터캠선반,3,70,7,0,,0
마스터캠선반,4,70,7,0,,0
마스터캠선반,5,70,7,0,,0
마스터캠선반,6,70,7,0,,0
마스터캠선반,7,70,7,0,,0
마스터캠선반,8,70,7,0,,0
마스터캠선반,9,70,7,0,,0
마스터캠선반,10,70,7,0,,0
국내 제조업체 리스트,1,70,0,0,,0
국내 제조업체 리스트,2,70,0,0,,0
국내 제조업체 리스트,3,70,0,0,,0
국내 제조업체 리스트,4,70,0,0,,0
국내 제조업체 리스트,5,70,0,0,,0
국내 제조업체 리스트,6,70,0,0,,0
국내 제조업체 리스트,7,70,0,0,,0
국내 제조업체 리스트,8,70,0,0,,0
국내 제조업체 리스트,9,70,0,0,,0
국내 제조업체 리스트,10,70,0,0,,0
굿즈 제작 사이트,1,70,0,0,,0
굿즈 제작 사이트,2,70,0,0,,0
굿즈 제작 사이트,3,70,0,0,,0
굿즈 제작 사이트,4,70,0,0,,0
굿즈 제작 사이트,5,70,0,0,,0
굿즈 제작 사이트,6,70,0,0,,0
굿즈 제작 사이트,7,70,0,0,,0
굿즈 제작 사이트,8,70,0,0,,0
굿즈 제작 사이트,9,70,0,0,,0
굿즈 제작 사이트,10,70,0,0,,0
굿즈 제작 업체,1,70,0,0,,0
굿즈 제작 업체,2,70,0,0,,0
굿즈 제작 업체,3,70,0,0,,0
굿즈 제작 업체,4,70,0,0,,0
굿즈 제작 업체,5,70,0,0,,0
굿즈 제작 업체,6,70,0,0,,0
굿즈 제작 업체,7,70,0,0,,0
굿즈 제작 업체,8,70,0,0,,0
굿즈 제작 업체,9,70,0,0,,0
굿즈 제작 업체,10,70,0,0,,0
기계 설비,1,70,0,0,,0
기계 설비,2,70,0,0,,0
기계 설비,3,70,0,0,,0
기계 설비,4,70,0,0,,0
기계 설비,5,70,0,0,,0
기계 설비,6,70,0,0,,0
기계 설비,7,70,0,0,,0
기계 설비,8,70,0,0,,0
기계 설비,9,70,0,0,,0
기계 설비,10,70,0,0,,0
디자인 사이트,1,70,0,0,,0
디자인 사이트,2,70,0,0,,0
디자인 사이트,3,70,0,0,,0
디자인 사이트,4,70,0,0,,0
디자인 사이트,5,70,0,0,,0
디자인 사이트,6,70,0,0,,0
디자인 사이트,7,70,0,0,,0
디자인 사이트,8,70,0,0,,0
디자인 사이트,9,70,0,0,,0
디자인 사이트,10,70,0,0,,0
디자인 업체,1,70,0,0,,0
디자인 업체,2,70,0,0,,0
디자인 업체,3,70,0,0,,0
디자인 업체,4,70,0,0,,0
디자인 업체,5,70,0,0,,0
디자인 업체,6,70,0,0,,0
디자인 업체,7,70,0,0,,0
디자인 업체,8,70,0,0,,0
디자인 업체,9,70,0,0,,0
디자인 업체,10,70,0,0,,0
디자인 의뢰,1,70,0,0,,0
디자인 의뢰,2,70,0,0,,0
디자인 의뢰,3,70,0,0,,0
디자인 의뢰,4,70,0,0,,0
디자인 의뢰,5,70,0,0,,0
디자인 의뢰,6,70,0,0,,0
디자인 의뢰,7,70,0,0,,0
디자인 의뢰,8,70,0,0,,0
디자인 의뢰,9,70,0,0,,0
디자인 의뢰,10,70,0,0,,0
디자인 회사,1,70,0,0,,0
디자인 회사,2,70,0,0,,0
디자인 회사,3,70,0,0,,0
디자인 회사,4,70,0,0,,0
디자인 회사,5,70,0,0,,0
디자인 회사,6,70,0,0,,0
디자인 회사,7,70,0,0,,0
디자인 회사,8,70,0,0,,0
디자인 회사,9,70,0,0,,0
디자인 회사,10,70,0,0,,0
산업 디자인,1,70,0,0,,0
산업 디자인,2,70,0,0,,0
산업 디자인,3,70,0,0,,0
산업 디자인,4,70,0,0,,0
산업 디자인,5,70,0,0,,0
산업 디자인,6,70,0,0,,0
산업 디자인,7,70,0,0,,0
산업 디자인,8,70,0,0,,0
산업 디자인,9,70,0,0,,0
산업 디자인,10,70,0,0,,0
알루미늄업체,1,1100,69,4,894.0,3574
알루미늄업체,2,790,69,4,642.0,2567
알루미늄업체,3,540,69,4,439.0,1755
알루미늄업체,4,450,69,4,366.0,1462
알루미늄업체,5,370,69,4,300.0,1202
알루미늄업체,6,320,69,4,260.0,1040
알루미늄업체,7,270,69,4,220.0,878
알루미늄업체,8,220,69,4,179.0,715
알루미늄업체,9,170,69,4,138.0,553
알루미늄업체,10,130,60,4,106.0,423
알루미늄제작업체,1,1300,12,0,,0
알루미늄제작업체,2,190,12,0,,0
알루미늄제작업체,3,100,12,0,,0
알루미늄제작업체,4,70,10,0,,0
알루미늄제작업체,5,70,10,0,,0
알루미늄제작업체,6,70,10,0,,0
알루미늄제작업체,7,70,10,0,,0
알루미늄제작업체,8,70,10,0,,0
알루미늄제작업체,9,70,10,0,,0
